,borough,x,y,latitude,longitude
434,Barking & Dagenham,548950.1,188353.3,51.574374,0.148017
435,Barking & Dagenham,548951.7,188303.5,51.573926,0.148019
436,Barking & Dagenham,548953.6,188278.1,51.573697,0.148036
437,Barking & Dagenham,548954.8,188235.7,51.573316,0.148035
438,Barking & Dagenham,548947.1,188215.1,51.573133,0.147916
439,Barking & Dagenham,548945.8,188213.3,51.573117,0.147896
440,Barking & Dagenham,549019.2,188228.3,51.573232,0.148961
441,Barking & Dagenham,549039.0,188085.4,51.571943,0.149186
442,Barking & Dagenham,549045.9,188031.9,51.571461,0.149263
443,Barking & Dagenham,549036.6,188029.4,51.571441,0.149127
444,Barking & Dagenham,549051.7,187899.9,51.570273,0.14929
445,Barking & Dagenham,549064.8,187886.2,51.570147,0.149473
446,Barking & Dagenham,549077.8,187881.7,51.570103,0.149659
447,Barking & Dagenham,549081.5,187857.3,51.569883,0.149702
448,Barking & Dagenham,549085.6,187836.7,51.569696,0.149752
449,Barking & Dagenham,548976.4,187817.3,51.569551,0.14817
450,Barking & Dagenham,548871.0,187799.1,51.569415,0.146642
451,Barking & Dagenham,548876.5,187776.9,51.569214,0.146712
452,Barking & Dagenham,548884.8,187754.0,51.569006,0.146822
453,Barking & Dagenham,548880.6,187748.9,51.568962,0.146759
454,Barking & Dagenham,548880.1,187740.3,51.568884,0.146749
455,Barking & Dagenham,548881.3,187727.5,51.568769,0.14676
456,Barking & Dagenham,548893.7,187728.6,51.568776,0.14694
457,Barking & Dagenham,548905.7,187728.1,51.568768,0.147112
458,Barking & Dagenham,548914.6,187722.9,51.568719,0.147239
459,Barking & Dagenham,548919.6,187717.4,51.568668,0.147308
460,Barking & Dagenham,548924.3,187706.0,51.568565,0.147371
461,Barking & Dagenham,549019.6,187715.0,51.56862,0.148749
462,Barking & Dagenham,549032.3,187697.5,51.56846,0.148925
463,Barking & Dagenham,549061.5,187660.1,51.568116,0.14933
464,Barking & Dagenham,549067.9,187658.1,51.568096,0.149421
465,Barking & Dagenham,549078.7,187659.2,51.568103,0.149578
466,Barking & Dagenham,549091.5,187659.2,51.5681,0.149762
467,Barking & Dagenham,549094.2,187658.6,51.568094,0.149801
468,Barking & Dagenham,549098.7,187656.9,51.568077,0.149865
469,Barking & Dagenham,549102.6,187653.9,51.568049,0.14992
470,Barking & Dagenham,549105.3,187650.4,51.568017,0.149957
471,Barking & Dagenham,549107.8,187643.9,51.567958,0.149991
472,Barking & Dagenham,549112.7,187636.6,51.567891,0.150058
473,Barking & Dagenham,549125.5,187631.5,51.567842,0.150241
474,Barking & Dagenham,549133.8,187629.4,51.567821,0.150359
475,Barking & Dagenham,549149.1,187626.6,51.567792,0.150579
476,Barking & Dagenham,549161.4,187625.7,51.56778,0.150756
477,Barking & Dagenham,549167.0,187625.9,51.567781,0.150836
478,Barking & Dagenham,549171.9,187630.5,51.567821,0.150909
479,Barking & Dagenham,549176.8,187635.8,51.567867,0.150982
480,Barking & Dagenham,549187.0,187652.6,51.568015,0.151136
481,Barking & Dagenham,549191.2,187655.0,51.568036,0.151198
482,Barking & Dagenham,549195.4,187656.7,51.56805,0.151259
483,Barking & Dagenham,549207.9,187650.4,51.56799,0.151437
484,Barking & Dagenham,549231.0,187633.5,51.567832,0.151762
485,Barking & Dagenham,549273.5,187595.2,51.567477,0.152359
486,Barking & Dagenham,549289.3,187576.1,51.567301,0.152579
487,Barking & Dagenham,549331.9,187535.5,51.566925,0.153176
488,Barking & Dagenham,549365.0,187501.2,51.566608,0.153638
489,Barking & Dagenham,549394.9,187467.1,51.566294,0.154055
490,Barking & Dagenham,549410.7,187450.7,51.566142,0.154276
491,Barking & Dagenham,549437.7,187422.8,51.565884,0.154653
492,Barking & Dagenham,549447.1,187412.5,51.565789,0.154784
493,Barking & Dagenham,549469.6,187386.0,51.565545,0.155097
494,Barking & Dagenham,549478.2,187377.8,51.565469,0.155218
495,Barking & Dagenham,549495.5,187362.9,51.565331,0.155461
496,Barking & Dagenham,549504.2,187356.2,51.565268,0.155583
497,Barking & Dagenham,549520.6,187349.9,51.565207,0.155817
498,Barking & Dagenham,549529.4,187346.0,51.56517,0.155942
499,Barking & Dagenham,549547.2,187336.8,51.565083,0.156195
500,Barking & Dagenham,549555.8,187331.5,51.565033,0.156317
501,Barking & Dagenham,549570.6,187316.0,51.56489,0.156524
502,Barking & Dagenham,549582.8,187300.3,51.564745,0.156693
503,Barking & Dagenham,549610.1,187275.5,51.564515,0.157076
504,Barking & Dagenham,549651.0,187241.8,51.564202,0.157651
505,Barking & Dagenham,549669.7,187222.4,51.564022,0.157912
506,Barking & Dagenham,549674.7,187217.9,51.563981,0.157983
507,Barking & Dagenham,549688.6,187222.2,51.564015,0.158185
508,Barking & Dagenham,549709.2,187203.5,51.563842,0.158474
509,Barking & Dagenham,549725.1,187184.2,51.563664,0.158695
510,Barking & Dagenham,549739.9,187170.0,51.563533,0.158902
511,Barking & Dagenham,549756.9,187156.6,51.563408,0.159141
512,Barking & Dagenham,549779.7,187136.9,51.563225,0.159462
513,Barking & Dagenham,549801.4,187121.2,51.563078,0.159768
514,Barking & Dagenham,549813.6,187098.1,51.562867,0.159934
515,Barking & Dagenham,549816.6,187091.1,51.562804,0.159974
516,Barking & Dagenham,549823.2,187071.0,51.562621,0.160061
517,Barking & Dagenham,549832.9,187061.0,51.562529,0.160196
518,Barking & Dagenham,549853.0,187046.0,51.562389,0.16048
519,Barking & Dagenham,549856.7,187037.5,51.562311,0.160529
520,Barking & Dagenham,549860.4,187028.9,51.562233,0.160579
521,Barking & Dagenham,549867.7,187012.5,51.562084,0.160677
522,Barking & Dagenham,549870.0,187011.4,51.562073,0.16071
523,Barking & Dagenham,549888.5,187002.5,51.561988,0.160973
524,Barking & Dagenham,549913.6,186993.1,51.561897,0.161331
525,Barking & Dagenham,549924.0,186985.7,51.561828,0.161478
526,Barking & Dagenham,549936.4,186976.0,51.561738,0.161652
527,Barking & Dagenham,549945.4,186967.0,51.561654,0.161778
528,Barking & Dagenham,549951.9,186961.8,51.561606,0.16187
529,Barking & Dagenham,549988.8,186983.1,51.561787,0.162411
530,Barking & Dagenham,550010.3,186996.5,51.561902,0.162726
531,Barking & Dagenham,550028.7,187006.6,51.561988,0.162996
532,Barking & Dagenham,550055.5,187022.4,51.562123,0.163389
533,Barking & Dagenham,550084.1,187040.5,51.562278,0.163809
534,Barking & Dagenham,550123.1,187067.1,51.562507,0.164382
535,Barking & Dagenham,550156.9,187088.2,51.562687,0.164879
536,Barking & Dagenham,550185.1,187105.9,51.562839,0.165293
537,Barking & Dagenham,550209.6,187120.5,51.562963,0.165652
538,Barking & Dagenham,550218.4,187131.6,51.563061,0.165784
539,Barking & Dagenham,550238.2,187142.6,51.563154,0.166074
540,Barking & Dagenham,550256.3,187156.0,51.56327,0.166341
541,Barking & Dagenham,550270.9,187162.5,51.563324,0.166554
542,Barking & Dagenham,550282.3,187166.4,51.563356,0.16672
543,Barking & Dagenham,550312.6,187175.2,51.563427,0.16716
544,Barking & Dagenham,550340.0,187178.5,51.56345,0.167557
545,Barking & Dagenham,550356.6,187182.0,51.563477,0.167798
546,Barking & Dagenham,550366.3,187184.0,51.563492,0.167938
547,Barking & Dagenham,550392.7,187189.2,51.563532,0.168321
548,Barking & Dagenham,550404.5,187194.7,51.563578,0.168493
549,Barking & Dagenham,550411.6,187197.4,51.5636,0.168597
550,Barking & Dagenham,550425.6,187205.4,51.563669,0.168802
551,Barking & Dagenham,550437.6,187214.3,51.563745,0.168979
552,Barking & Dagenham,550449.4,187226.2,51.563849,0.169154
553,Barking & Dagenham,550467.3,187240.2,51.56397,0.169418
554,Barking & Dagenham,550482.9,187249.7,51.564051,0.169647
555,Barking & Dagenham,550501.0,187258.7,51.564127,0.169912
556,Barking & Dagenham,550508.9,187263.2,51.564166,0.170028
557,Barking & Dagenham,550516.3,187268.0,51.564207,0.170137
558,Barking & Dagenham,550531.0,187278.8,51.5643,0.170353
559,Barking & Dagenham,550546.5,187286.4,51.564364,0.17058
560,Barking & Dagenham,550590.6,187315.4,51.564613,0.171228
561,Barking & Dagenham,550604.5,187321.7,51.564666,0.171431
562,Barking & Dagenham,550634.4,187334.0,51.564768,0.171867
563,Barking & Dagenham,550650.3,187340.0,51.564818,0.172099
564,Barking & Dagenham,550681.2,187344.3,51.564848,0.172546
565,Barking & Dagenham,550702.4,187348.5,51.56488,0.172854
566,Barking & Dagenham,550715.2,187358.7,51.564969,0.173043
567,Barking & Dagenham,550738.7,187373.8,51.565098,0.173388
568,Barking & Dagenham,550766.7,187372.0,51.565074,0.173791
569,Barking & Dagenham,550825.0,187357.8,51.564931,0.174625
1356,Barnet,524579.9,198355.2,51.670167,-0.199896
1357,Barnet,524594.3,198321.4,51.66986,-0.1997
1358,Barnet,524607.4,198266.8,51.669366,-0.19953
1359,Barnet,524619.1,198227.4,51.66901,-0.199375
1360,Barnet,524630.0,198197.0,51.668734,-0.199229
1361,Barnet,524636.9,198171.5,51.668503,-0.199138
1362,Barnet,524645.2,198138.3,51.668203,-0.19903
1363,Barnet,524655.6,198138.6,51.668203,-0.19888
1364,Barnet,524665.6,198139.4,51.668208,-0.198735
1365,Barnet,524673.5,198139.4,51.668207,-0.198621
1366,Barnet,524759.0,198139.0,51.668184,-0.197385
1367,Barnet,524788.4,198136.9,51.668159,-0.196961
1368,Barnet,524810.7,198135.7,51.668143,-0.196639
1369,Barnet,524841.1,198179.1,51.668526,-0.196184
1370,Barnet,524878.3,198169.3,51.66843,-0.19565
1371,Barnet,524932.1,198156.4,51.668302,-0.194877
1372,Barnet,524903.4,198080.7,51.667628,-0.195319
1373,Barnet,524901.8,198067.7,51.667512,-0.195347
1374,Barnet,524883.3,198018.3,51.667072,-0.195632
1375,Barnet,524854.8,197939.3,51.666368,-0.196072
1376,Barnet,524815.6,197841.1,51.665494,-0.196673
1377,Barnet,524814.5,197839.3,51.665478,-0.19669
1378,Barnet,524878.1,197821.7,51.665306,-0.195777
1379,Barnet,524921.0,197811.5,51.665205,-0.195161
1380,Barnet,525012.1,197789.6,51.664988,-0.193852
1381,Barnet,525102.4,197764.9,51.664746,-0.192556
1382,Barnet,525122.1,197756.2,51.664663,-0.192274
1383,Barnet,525151.9,197738.8,51.6645,-0.19185
1384,Barnet,525172.8,197722.2,51.664346,-0.191554
1385,Barnet,525194.9,197695.6,51.664102,-0.191244
1386,Barnet,525206.0,197672.6,51.663893,-0.191092
1387,Barnet,525210.0,197678.4,51.663945,-0.191032
1388,Barnet,525214.2,197682.7,51.663982,-0.19097
1389,Barnet,525254.5,197765.7,51.664719,-0.190358
1390,Barnet,525316.7,197890.4,51.665826,-0.189414
1391,Barnet,525311.2,197893.6,51.665856,-0.189492
1392,Barnet,525345.0,197964.9,51.666489,-0.188978
1393,Barnet,525421.6,198121.1,51.667876,-0.187815
1394,Barnet,525557.2,198194.6,51.668506,-0.185829
1395,Barnet,525615.1,198200.6,51.668547,-0.18499
1396,Barnet,525616.8,198194.0,51.668487,-0.184968
1397,Barnet,525814.1,198211.5,51.668601,-0.18211
1398,Barnet,525743.4,198022.2,51.666915,-0.1832
1399,Barnet,525691.2,197890.5,51.665743,-0.184002
1400,Barnet,525611.4,197679.0,51.66386,-0.185231
1401,Barnet,525580.4,197599.7,51.663155,-0.185708
1402,Barnet,525568.6,197563.6,51.662833,-0.185891
1403,Barnet,525706.5,197521.4,51.662423,-0.183914
1404,Barnet,525723.0,197517.8,51.662387,-0.183676
1405,Barnet,525796.1,197487.9,51.662102,-0.182631
1406,Barnet,525819.6,197479.7,51.662023,-0.182294
1407,Barnet,525944.8,197442.0,51.661656,-0.180499
1408,Barnet,526046.9,197407.7,51.661325,-0.179036
1409,Barnet,526223.3,197349.7,51.660764,-0.176508
1410,Barnet,526289.8,197329.5,51.660568,-0.175554
1411,Barnet,526504.4,197258.9,51.659885,-0.172479
1412,Barnet,527023.4,197087.1,51.658224,-0.165042
1413,Barnet,527129.9,197083.3,51.658166,-0.163504
1414,Barnet,527145.2,197074.9,51.658087,-0.163286
1415,Barnet,527180.6,197062.0,51.657963,-0.162779
1416,Barnet,527278.0,196981.2,51.657215,-0.161402
1417,Barnet,527308.1,196956.3,51.656984,-0.160976
1418,Barnet,527340.6,196931.1,51.656751,-0.160515
1419,Barnet,527495.2,196879.8,51.656255,-0.1583
1420,Barnet,527517.2,196887.6,51.65632,-0.15798
1421,Barnet,527526.4,196874.9,51.656203,-0.157851
1422,Barnet,527528.2,196873.2,51.656188,-0.157826
1423,Barnet,527534.8,196869.3,51.656151,-0.157732
1424,Barnet,527686.5,196823.4,51.655704,-0.155557
1425,Barnet,527731.5,196808.2,51.655558,-0.154912
1426,Barnet,527740.2,196805.4,51.65553,-0.154788
1427,Barnet,527746.3,196767.4,51.655188,-0.154713
1428,Barnet,527746.1,196749.6,51.655028,-0.154723
1429,Barnet,527768.5,196741.9,51.654953,-0.154402
1430,Barnet,527783.0,196730.8,51.65485,-0.154197
1431,Barnet,527805.4,196708.8,51.654647,-0.153881
1432,Barnet,527812.2,196710.8,51.654664,-0.153782
1433,Barnet,527818.6,196688.1,51.654458,-0.153698
1434,Barnet,527825.9,196640.2,51.654026,-0.15361
1435,Barnet,527834.1,196596.2,51.653629,-0.153507
1436,Barnet,527832.1,196573.8,51.653428,-0.153544
1437,Barnet,527836.2,196560.0,51.653303,-0.15349
1438,Barnet,527814.8,196554.0,51.653254,-0.153802
1439,Barnet,527802.1,196550.5,51.653226,-0.153986
1440,Barnet,527785.9,196522.2,51.652975,-0.154231
1441,Barnet,527799.5,196476.5,51.652561,-0.154051
1442,Barnet,527816.9,196486.0,51.652643,-0.153796
1443,Barnet,527837.1,196492.4,51.652696,-0.153502
1444,Barnet,527841.0,196483.9,51.652618,-0.153449
1445,Barnet,527847.9,196465.5,51.652451,-0.153356
1446,Barnet,527867.4,196421.5,51.652052,-0.15309
1447,Barnet,527881.8,196398.6,51.651842,-0.15289
1448,Barnet,527905.4,196357.4,51.651467,-0.152565
1449,Barnet,527909.3,196345.9,51.651363,-0.152512
1450,Barnet,527910.4,196340.7,51.651316,-0.152498
1451,Barnet,527918.7,196276.8,51.65074,-0.152402
1452,Barnet,527922.8,196233.8,51.650352,-0.152358
1453,Barnet,527924.1,196212.2,51.650158,-0.152347
1454,Barnet,527925.6,196200.7,51.650054,-0.15233
1455,Barnet,527930.3,196177.6,51.649845,-0.152271
1456,Barnet,527961.4,196185.3,51.649908,-0.151818
1457,Barnet,528016.2,196205.4,51.650076,-0.151019
1458,Barnet,528095.9,196064.6,51.648792,-0.14992
1459,Barnet,527972.5,195992.4,51.648172,-0.151729
1460,Barnet,527935.3,195970.6,51.647984,-0.152274
1461,Barnet,527928.7,195932.1,51.64764,-0.152383
1462,Barnet,527998.6,195897.2,51.64731,-0.151386
1463,Barnet,528020.9,195886.1,51.647205,-0.151068
1464,Barnet,528007.3,195861.3,51.646985,-0.151274
1465,Barnet,527999.9,195847.9,51.646867,-0.151386
1466,Barnet,528005.3,195843.4,51.646825,-0.151309
1467,Barnet,527948.7,195730.4,51.645822,-0.152168
1468,Barnet,527988.5,195712.4,51.645652,-0.1516
1469,Barnet,527978.8,195679.9,51.645362,-0.151752
1470,Barnet,528008.2,195671.6,51.645281,-0.15133
1471,Barnet,528022.9,195670.3,51.645266,-0.151118
1472,Barnet,528043.9,195669.5,51.645254,-0.150815
1473,Barnet,528076.9,195670.8,51.645258,-0.150338
1474,Barnet,528152.5,195677.6,51.645302,-0.149244
1475,Barnet,528157.4,195673.2,51.645261,-0.149174
1476,Barnet,528158.6,195670.7,51.645238,-0.149158
1477,Barnet,528161.3,195650.1,51.645052,-0.149127
1478,Barnet,528161.9,195634.5,51.644912,-0.149124
1479,Barnet,528161.5,195626.2,51.644838,-0.149132
1480,Barnet,528158.8,195610.3,51.644695,-0.149177
1481,Barnet,528158.8,195603.2,51.644632,-0.14918
1482,Barnet,528169.2,195553.0,51.644178,-0.149048
1483,Barnet,528181.6,195518.5,51.643865,-0.148882
1484,Barnet,528204.6,195434.9,51.643109,-0.14858
1485,Barnet,528210.2,195417.6,51.642952,-0.148505
1486,Barnet,528235.8,195357.0,51.642402,-0.148158
1487,Barnet,528253.1,195321.8,51.642081,-0.147921
1488,Barnet,528446.5,195389.6,51.642646,-0.145103
1489,Barnet,528531.3,195208.3,51.640998,-0.143944
1490,Barnet,528595.3,195120.9,51.640198,-0.143052
1491,Barnet,528627.2,195076.1,51.639788,-0.142608
1492,Barnet,528660.5,195029.8,51.639364,-0.142144
1493,Barnet,528648.5,195023.8,51.639313,-0.142319
1494,Barnet,528665.0,195000.0,51.639095,-0.14209
1495,Barnet,528667.6,194994.4,51.639045,-0.142054
1496,Barnet,528688.3,194967.0,51.638794,-0.141765
1497,Barnet,528715.7,194930.4,51.638458,-0.141383
1498,Barnet,528737.4,194901.3,51.638192,-0.14108
1499,Barnet,528755.6,194877.9,51.637977,-0.140826
1500,Barnet,528783.3,194845.7,51.637682,-0.140438
1501,Barnet,528822.4,194807.0,51.637325,-0.139887
1502,Barnet,528925.0,194719.4,51.636514,-0.138438
1503,Barnet,528932.5,194713.0,51.636455,-0.138332
1504,Barnet,528946.8,194701.5,51.636348,-0.13813
1505,Barnet,528978.2,194678.4,51.636134,-0.137685
1506,Barnet,529082.5,194607.2,51.63547,-0.136205
1507,Barnet,529132.4,194577.1,51.635188,-0.135495
1508,Barnet,529147.3,194566.8,51.635092,-0.135284
1509,Barnet,529185.4,194537.9,51.634824,-0.134744
1510,Barnet,529200.3,194524.0,51.634695,-0.134534
1511,Barnet,529214.6,194505.6,51.634527,-0.134334
1512,Barnet,529217.7,194498.3,51.63446,-0.134292
1513,Barnet,529219.7,194493.7,51.634419,-0.134265
1514,Barnet,529201.7,194474.3,51.634248,-0.134532
1515,Barnet,529221.3,194456.2,51.634081,-0.134256
1516,Barnet,529209.1,194443.7,51.633972,-0.134437
1517,Barnet,529220.3,194432.7,51.63387,-0.134279
1518,Barnet,529238.8,194452.2,51.634041,-0.134005
1519,Barnet,529238.9,194452.1,51.63404,-0.134003
1520,Barnet,529244.7,194444.2,51.633968,-0.133922
1521,Barnet,529250.5,194436.4,51.633897,-0.133842
1522,Barnet,529261.5,194422.1,51.633766,-0.133688
1523,Barnet,529249.1,194409.0,51.633651,-0.133872
1524,Barnet,529265.7,194391.5,51.63349,-0.133639
1525,Barnet,529290.1,194367.1,51.633265,-0.133295
1526,Barnet,529311.9,194352.8,51.633131,-0.132986
1527,Barnet,529340.3,194337.4,51.632986,-0.132581
1528,Barnet,529375.0,194319.5,51.632817,-0.132087
1529,Barnet,529378.0,194318.1,51.632804,-0.132044
1530,Barnet,529426.2,194294.1,51.632577,-0.131357
1531,Barnet,529462.6,194285.3,51.63249,-0.130834
1532,Barnet,529496.5,194278.0,51.632417,-0.130348
1533,Barnet,529545.5,194271.7,51.632349,-0.129642
1534,Barnet,529577.9,194263.7,51.632269,-0.129177
1535,Barnet,529580.0,194263.4,51.632266,-0.129147
1536,Barnet,529569.6,194213.5,51.63182,-0.129316
1537,Barnet,529554.0,194173.7,51.631466,-0.129556
1538,Barnet,529538.3,194117.0,51.63096,-0.129804
1539,Barnet,529510.3,194123.0,51.63102,-0.130206
1540,Barnet,529494.5,194090.4,51.630731,-0.130446
1541,Barnet,529477.1,194054.3,51.630411,-0.13071
1542,Barnet,529472.2,194024.5,51.630144,-0.130792
1543,Barnet,529449.0,193970.3,51.629662,-0.131147
1544,Barnet,529483.5,193948.9,51.629462,-0.130657
1545,Barnet,529496.9,193939.8,51.629377,-0.130467
1546,Barnet,529491.1,193931.2,51.629301,-0.130554
1547,Barnet,529470.5,193933.3,51.629325,-0.13085
1548,Barnet,529451.3,193898.7,51.629018,-0.13114
1549,Barnet,529448.7,193890.7,51.628947,-0.131181
1550,Barnet,529449.7,193883.9,51.628886,-0.131169
1551,Barnet,529452.4,193875.3,51.628808,-0.131133
1552,Barnet,529454.2,193872.4,51.628781,-0.131108
1553,Barnet,529435.0,193845.5,51.628544,-0.131395
1554,Barnet,529441.3,193842.2,51.628513,-0.131306
1555,Barnet,529427.6,193819.5,51.628312,-0.131512
1556,Barnet,529411.4,193790.1,51.628052,-0.131757
1557,Barnet,529397.3,193768.4,51.62786,-0.131968
1558,Barnet,529388.7,193755.6,51.627747,-0.132097
1559,Barnet,529381.5,193738.4,51.627594,-0.132207
1560,Barnet,529375.5,193720.4,51.627434,-0.132301
1561,Barnet,529367.7,193703.8,51.627286,-0.13242
1562,Barnet,529357.7,193682.8,51.6271,-0.132572
1563,Barnet,529349.2,193665.8,51.626949,-0.132701
1564,Barnet,529338.8,193652.5,51.626832,-0.132856
1565,Barnet,529324.4,193635.7,51.626684,-0.13307
1566,Barnet,529322.1,193633.8,51.626668,-0.133104
1567,Barnet,529319.3,193631.5,51.626648,-0.133145
1568,Barnet,529316.6,193629.0,51.626626,-0.133185
1569,Barnet,529313.9,193626.5,51.626604,-0.133225
1570,Barnet,529311.3,193623.9,51.626581,-0.133263
1571,Barnet,529308.8,193621.3,51.626558,-0.1333
1572,Barnet,529306.4,193618.6,51.626535,-0.133336
1573,Barnet,529304.1,193615.8,51.62651,-0.13337
1574,Barnet,529301.8,193612.9,51.626484,-0.133405
1575,Barnet,529300.8,193611.6,51.626473,-0.133419
1576,Barnet,529299.7,193610.1,51.62646,-0.133436
1577,Barnet,529298.5,193608.5,51.626446,-0.133454
